1179;0.0157;0.0041;0.0066
1192;0.0141;0.0040;0.0078
1200;0.0158;0.0038;0.0063
1210;0.0138;0.0048;0.0087
1219;0.0166;0.0055;0.0071
1229;0.2076;0.1900;0.1887
1240;0.2820;0.2741;0.2687
1250;0.2227;0.2226;0.2094
1260;0.2226;0.2219;0.2090
1270;0.2221;0.2227;0.2097
1280;0.2228;0.2224;0.2093
1290;0.2223;0.2224;0.2093
1300;0.2221;0.2214;0.2083
1310;0.2213;0.2217;0.2087
1321;0.2533;0.2530;0.2398
1330;0.4377;0.4335;0.4144
1340;0.2067;0.1990;0.1856
1350;0.0059;0.0019;0.0029
1361;0.0107;0.0019;0.0041
1371;0.0124;0.0039;0.0071
1381;0.0148;0.0018;0.0052
1390;0.0149;0.0052;0.0082
1400;0.0138;0.0051;0.0074
1411;0.0157;0.0022;0.0058
1421;0.0144;0.0049;0.0077
1431;0.0165;0.0027;0.0059
1441;0.0129;0.0058;0.0080
1451;0.0167;0.0020;0.0047
1461;0.0134;0.0035;0.0083
1471;0.0148;0.0042;0.0064
1481;0.0166;0.0034;0.0047
1492;0.0144;0.0054;0.0083
1501;0.0151;0.0051;0.0071
1511;0.0137;0.0033;0.0078
1521;0.0148;0.0044;0.0069
1533;0.0146;0.0038;0.0062
1542;0.0154;0.0030;0.0054
1552;0.0158;0.0047;0.0063
1561;0.0155;0.0035;0.0064
1572;0.0149;0.0026;0.0060
1582;0.0164;0.0018;0.0068
1592;0.0150;0.0044;0.0060
1604;0.0151;0.0032;0.0070
1611;0.0152;0.0036;0.0057
1622;0.0154;0.0046;0.0084
1632;0.0155;0.0034;0.0063
1642;0.0136;0.0050;0.0087
1652;0.0148;0.0031;0.0060
1663;0.0165;0.0023;0.0046
1672;0.0153;0.0039;0.0074
1682;0.0157;0.0028;0.0064
1692;0.0152;0.0043;0.0073
1703;0.0143;0.0063;0.0074
1713;0.0160;0.0030;0.0067
1722;0.0154;0.0041;0.0074
1732;0.0154;0.0039;0.0061
1743;0.0154;0.0018;0.0063
1753;0.0136;0.0035;0.0074
1763;0.0185;0.0018;0.0039
1773;0.0139;0.0054;0.0080
1783;0.0149;0.0039;0.0081
1793;0.0158;0.0023;0.0045
1803;0.0152;0.0067;0.0083
1813;0.0157;0.0027;0.0055
1823;0.0153;0.0046;0.0075
1834;0.0131;0.0050;0.0082
1843;0.0166;0.0032;0.0057
1853;0.0150;0.0034;0.0076
1863;0.0160;0.0024;0.0058
1874;0.0157;0.0031;0.0053
1884;0.0141;0.0046;0.0091
1893;0.0149;0.0021;0.0053
1904;0.0150;0.0050;0.0082
1914;0.0151;0.0012;0.0050
1924;0.0155;0.0039;0.0064
1934;0.0146;0.0040;0.0076
1944;0.0160;0.0033;0.0056
1953;0.0137;0.0033;0.0077
1964;0.0168;0.0047;0.0060
1974;0.0153;0.0022;0.0064
1984;0.0154;0.0053;0.0066
1994;0.0144;0.0046;0.0075
2004;0.0163;0.0028;0.0063
2014;0.0159;0.0022;0.0061
2024;0.0145;0.0047;0.0078
2034;0.0137;0.0063;0.0089
2045;0.0288;0.0143;0.0171
2055;0.2548;0.2389;0.2350
2065;0.2582;0.2538;0.2466
2074;0.2228;0.2228;0.2096
2085;0.2227;0.2221;0.2089
2095;0.2220;0.2225;0.2095
2105;0.2227;0.2223;0.2093
2115;0.2222;0.2223;0.2093
2124;0.2221;0.2215;0.2084
2135;0.2211;0.2215;0.2087
2145;0.2996;0.2994;0.2858
2155;0.4149;0.4102;0.3892
2165;0.1368;0.1245;0.1156
2175;0.0055;0.0025;0.0042
2185;0.0117;0.0019;0.0053
2195;0.0130;0.0022;0.0066
2205;0.0138;0.0049;0.0068
2216;0.0159;0.0038;0.0062
2225;0.0143;0.0037;0.0069
2235;0.0127;0.0040;0.0083
2245;0.0149;0.0024;0.0061
2256;0.0143;0.0044;0.0061
2266;0.0165;0.0032;0.0065
2276;0.0151;0.0023;0.0067
2287;0.0148;0.0035;0.0059
2295;0.0157;0.0036;0.0073
2306;0.0157;0.0022;0.0054
2316;0.0150;0.0040;0.0075
2326;0.0160;0.0027;0.0050
2336;0.0147;0.0065;0.0082
2346;0.0159;0.0047;0.0067
2358;0.0149;0.0028;0.0068
2366;0.0152;0.0043;0.0074
2376;0.0159;0.0033;0.0072
2387;0.0144;0.0043;0.0074
2396;0.0159;0.0032;0.0061
2406;0.0127;0.0066;0.0096
2416;0.0167;0.0016;0.0040
2427;0.0153;0.0028;0.0074
2437;0.0141;0.0035;0.0062
2447;0.0166;0.0029;0.0064
2456;0.0136;0.0048;0.0072
2466;0.0167;0.0051;0.0064
2477;0.0135;0.0031;0.0078
2487;0.0154;0.0026;0.0062
2497;0.0144;0.0065;0.0074
2506;0.0150;0.0037;0.0069
2517;0.0148;0.0050;0.0072
2527;0.0150;0.0059;0.0074
2537;0.0155;0.0031;0.0053
2547;0.0140;0.0043;0.0071
2558;0.0153;0.0029;0.0060
2567;0.0154;0.0056;0.0085
2577;0.0163;0.0028;0.0049
2587;0.0132;0.0080;0.0101
2598;0.0171;0.0020;0.0045
2608;0.0142;0.0045;0.0085
2617;0.0166;0.0025;0.0055
2627;0.0145;0.0029;0.0070
2637;0.0136;0.0051;0.0081
2648;0.0150;0.0059;0.0068
2658;0.0151;0.0020;0.0064
2668;0.0130;0.0053;0.0091
2677;0.0158;0.0028;0.0054
2688;0.0156;0.0032;0.0072
2698;0.0150;0.0043;0.0065
2708;0.0146;0.0033;0.0067
2718;0.0150;0.0017;0.0063
2729;0.0154;0.0034;0.0071
2738;0.0147;0.0024;0.0062
2748;0.0147;0.0062;0.0109
2758;0.0167;0.0028;0.0043
2769;0.0156;0.0039;0.0082
2779;0.0148;0.0029;0.0059
2788;0.0151;0.0051;0.0083
2798;0.0147;0.0022;0.0072
2808;0.0160;0.0048;0.0065
2820;0.0141;0.0045;0.0078
2829;0.0154;0.0039;0.0052
2839;0.0144;0.0023;0.0066
2848;0.0141;0.0019;0.0070
2859;0.0153;0.0032;0.0055
2869;0.0593;0.0466;0.0504
2879;0.2833;0.2702;0.2681
2889;0.2363;0.2345;0.2255
2899;0.2228;0.2228;0.2097
2909;0.2228;0.2222;0.2090
2919;0.2219;0.2223;0.2094
2929;0.2226;0.2223;0.2093
2940;0.2222;0.2222;0.2092
2950;0.2222;0.2217;0.2084
2959;0.2212;0.2213;0.2084
2969;0.3612;0.3582;0.3440
2980;0.3692;0.3673;0.3485
2990;0.0728;0.0652;0.0624
3000;0.0078;0.0044;0.0056
3009;0.0124;0.0017;0.0054
3019;0.0136;0.0017;0.0051
3030;0.0142;0.0038;0.0065
3041;0.0149;0.0031;0.0060
3050;0.0144;0.0041;0.0077
3060;0.0153;0.0018;0.0044
3070;0.0140;0.0025;0.0073
3080;0.0152;0.0030;0.0065
3090;0.0164;0.0028;0.0068
3100;0.0138;0.0040;0.0080
3121;0.0162;0.0029;0.0049
3124;0.0131;0.0058;0.0088
3130;0.0143;0.0032;0.0056
3140;0.0140;0.0037;0.0071
3151;0.0163;0.0056;0.0063
3161;0.0157;0.0029;0.0064
3171;0.0146;0.0029;0.0063
3180;0.0163;0.0033;0.0071
3190;0.0136;0.0062;0.0081
3201;0.0139;0.0030;0.0072
3211;0.0155;0.0036;0.0073
3221;0.0135;0.0038;0.0068
3231;0.0162;0.0036;0.0064
3241;0.0157;0.0015;0.0052
3251;0.0164;0.0036;0.0072
3261;0.0146;0.0031;0.0076
3271;0.0152;0.0011;0.0044
3282;0.0149;0.0054;0.0086
3291;0.0145;0.0050;0.0058
3301;0.0164;0.0023;0.0070
3311;0.0143;0.0027;0.0080
3322;0.0145;0.0047;0.0059
3332;0.0147;0.0040;0.0070
3342;0.0154;0.0044;0.0069
3351;0.0141;0.0055;0.0085
3361;0.0150;0.0018;0.0054
3372;0.0148;0.0059;0.0072
3382;0.0168;0.0038;0.0060
3392;0.0151;0.0039;0.0075
3401;0.0143;0.0028;0.0070
3412;0.0147;0.0048;0.0069
3423;0.0148;0.0047;0.0071
3432;0.0157;0.0053;0.0061
3442;0.0157;0.0023;0.0079
3453;0.0140;0.0048;0.0061
3462;0.0157;0.0049;0.0069
3472;0.0154;0.0039;0.0082
3482;0.0156;0.0035;0.0064
3493;0.0148;0.0032;0.0072
3503;0.0154;0.0034;0.0070
3513;0.0138;0.0057;0.0084
3522;0.0164;0.0022;0.0058
3532;0.0126;0.0058;0.0106
3543;0.0162;0.0037;0.0053
3553;0.0140;0.0032;0.0080
3563;0.0159;0.0037;0.0052
3572;0.0147;0.0048;0.0091
3585;0.0161;0.0038;0.0056
3593;0.0169;0.0025;0.0057
3603;0.0142;0.0036;0.0072
3613;0.0154;0.0052;0.0079
3624;0.0163;0.0023;0.0070
3633;0.0137;0.0036;0.0066
3643;0.0159;0.0025;0.0051
3653;0.0157;0.0045;0.0084
3664;0.0148;0.0033;0.0075
3674;0.0154;0.0024;0.0063
3683;0.0148;0.0046;0.0061
3695;0.1135;0.1010;0.1012
3703;0.3008;0.2893;0.2836
3714;0.2239;0.2232;0.2118
3724;0.2228;0.2229;0.2098
3734;0.2229;0.2222;0.2091
3743;0.2218;0.2221;0.2093
3754;0.2224;0.2225;0.2094
3764;0.2222;0.2222;0.2092
3774;0.2221;0.2217;0.2085
3784;0.2247;0.2244;0.2116
3796;0.4117;0.4091;0.3934
3804;0.3069;0.3101;0.2908
3814;0.0280;0.0264;0.0253
3824;0.0096;0.0024;0.0035
3835;0.0117;0.0033;0.0067
3845;0.0145;0.0020;0.0043
3854;0.0165;0.0043;0.0065
3864;0.0138;0.0024;0.0074
3874;0.0152;0.0027;0.0061
3885;0.0137;0.0029;0.0066
3895;0.0158;0.0029;0.0057
3905;0.0148;0.0018;0.0065
3914;0.0152;0.0048;0.0074
3925;0.0151;0.0021;0.0049
3935;0.0154;0.0043;0.0077
3945;0.0149;0.0039;0.0075
3955;0.0144;0.0040;0.0071
3965;0.0139;0.0040;0.0075
3975;0.0168;0.0019;0.0049
3985;0.0160;0.0028;0.0069
3995;0.0131;0.0051;0.0078
4006;0.0160;0.0016;0.0051
4016;0.0150;0.0019;0.0065
4025;0.0147;0.0033;0.0062
4035;0.0139;0.0040;0.0079
4045;0.0148;0.0032;0.0073
4056;0.0158;0.0035;0.0060
4066;0.0151;0.0037;0.0067
4075;0.0165;0.0048;0.0067
4085;0.0152;0.0025;0.0072
4096;0.0145;0.0034;0.0065
4107;0.0159;0.0025;0.0065
4116;0.0145;0.0037;0.0072
4126;0.0162;0.0030;0.0068
4136;0.0148;0.0049;0.0066
4146;0.0143;0.0035;0.0080
4156;0.0153;0.0026;0.0062
4166;0.0156;0.0034;0.0067
4177;0.0162;0.0039;0.0083
4186;0.0160;0.0022;0.0054
4196;0.0152;0.0036;0.0077
4206;0.0152;0.0028;0.0056
4216;0.0157;0.0032;0.0078
4227;0.0145;0.0025;0.0069
4237;0.0155;0.0022;0.0054
4246;0.0149;0.0040;0.0070
4256;0.0149;0.0040;0.0073
4267;0.0155;0.0039;0.0062
4277;0.0150;0.0035;0.0079
4287;0.0159;0.0031;0.0059
4296;0.0145;0.0044;0.0072
4307;0.0170;0.0022;0.0059
4317;0.0133;0.0046;0.0081
4327;0.0145;0.0033;0.0072
4337;0.0157;0.0041;0.0059
4348;0.0156;0.0029;0.0063
4357;0.0137;0.0027;0.0072
4367;0.0167;0.0037;0.0049
4377;0.0165;0.0046;0.0079
4388;0.0142;0.0031;0.0076
4398;0.0159;0.0021;0.0056
4408;0.0149;0.0040;0.0075
4417;0.0158;0.0036;0.0065
4427;0.0144;0.0029;0.0061
4438;0.0149;0.0046;0.0084
4448;0.0152;0.0045;0.0065
4458;0.0146;0.0053;0.0081
4467;0.0161;0.0017;0.0043
4478;0.0147;0.0067;0.0095
4488;0.0170;0.0033;0.0056
4498;0.0136;0.0039;0.0074
4508;0.0168;0.0025;0.0058
4519;0.1790;0.1605;0.1606
4528;0.2928;0.2834;0.2779
4538;0.2226;0.2225;0.2093
4549;0.2228;0.2228;0.2098
4559;0.2228;0.2223;0.2091
4569;0.2219;0.2219;0.2089
4578;0.2222;0.2224;0.2094
4588;0.2222;0.2220;0.2090
4598;0.2221;0.2218;0.2086
4609;0.2391;0.2387;0.2256
4619;0.4399;0.4355;0.4173
4629;0.2403;0.2365;0.2213
4638;0.0084;0.0058;0.0075
4649;0.0098;0.0015;0.0039
4659;0.0138;0.0042;0.0057
4669;0.0153;0.0023;0.0059
4679;0.0132;0.0059;0.0083
4690;0.0158;0.0020;0.0047
4699;0.0138;0.0043;0.0070
4709;0.0169;0.0034;0.0066
4719;0.0134;0.0037;0.0075
4730;0.0146;0.0058;0.0079
4740;0.0152;0.0035;0.0063
4749;0.0138;0.0019;0.0066
4759;0.0151;0.0037;0.0063
4769;0.0149;0.0039;0.0064
4780;0.0149;0.0028;0.0075
4790;0.0146;0.0030;0.0051
4800;0.0145;0.0037;0.0061
4809;0.0151;0.0021;0.0062
4820;0.0158;0.0034;0.0071
4830;0.0142;0.0033;0.0059
4840;0.0162;0.0061;0.0077
4850;0.0147;0.0025;0.0052
4862;0.0139;0.0053;0.0079
4870;0.0158;0.0026;0.0052
4880;0.0145;0.0062;0.0082
4890;0.0145;0.0047;0.0078
4901;0.0138;0.0039;0.0063
4911;0.0145;0.0046;0.0080
4920;0.0150;0.0025;0.0064
4930;0.0136;0.0043;0.0080
4940;0.0167;0.0034;0.0057
4951;0.0153;0.0025;0.0044
4961;0.0136;0.0058;0.0088
4970;0.0160;0.0029;0.0066
4980;0.0146;0.0041;0.0063
4991;0.0155;0.0030;0.0062
5001;0.0141;0.0041;0.0064
5011;0.0155;0.0043;0.0082
5021;0.0160;0.0037;0.0062
5031;0.0142;0.0026;0.0075
5041;0.0149;0.0046;0.0061
5051;0.0158;0.0061;0.0075
5061;0.0153;0.0025;0.0050
5072;0.0144;0.0048;0.0071
5082;0.0156;0.0027;0.0056
5091;0.0168;0.0025;0.0066
5101;0.0145;0.0036;0.0060
5111;0.0140;0.0052;0.0082
5122;0.0150;0.0024;0.0063
5132;0.0161;0.0036;0.0072
5141;0.0132;0.0058;0.0086
5151;0.0166;0.0040;0.0055
5162;0.0153;0.0025;0.0076
5172;0.0146;0.0029;0.0069
5182;0.0147;0.0040;0.0073
5192;0.0154;0.0033;0.0069
5202;0.0151;0.0040;0.0062
5212;0.0149;0.0032;0.0075
5222;0.0143;0.0040;0.0070
5232;0.0149;0.0041;0.0068
5243;0.0147;0.0049;0.0074
5252;0.0153;0.0017;0.0055
5262;0.0145;0.0052;0.0073
5272;0.0155;0.0042;0.0088
5282;0.0139;0.0024;0.0050
5293;0.0167;0.0038;0.0070
5303;0.0154;0.0019;0.0054
5312;0.0165;0.0034;0.0065
5322;0.0127;0.0038;0.0094
5333;0.0192;0.0066;0.0090
5343;0.2354;0.2178;0.2146
5353;0.2695;0.2632;0.2567
5365;0.2226;0.2227;0.2096
5373;0.2228;0.2227;0.2097
5383;0.2228;0.2225;0.2092
5393;0.2219;0.2218;0.2088
5403;0.2221;0.2223;0.2092
5414;0.2222;0.2219;0.2089
5424;0.2220;0.2218;0.2087
5433;0.2742;0.2737;0.2602
5443;0.4283;0.4258;0.4048
5453;0.1683;0.1592;0.1492
5464;0.0051;0.0027;0.0029
5474;0.0117;0.0034;0.0044
5483;0.0130;0.0033;0.0074
5493;0.0157;0.0022;0.0051
5504;0.0137;0.0041;0.0077
5514;0.0153;0.0028;0.0046
5524;0.0141;0.0062;0.0090
5533;0.0139;0.0043;0.0068
5544;0.0160;0.0032;0.0061
5554;0.0141;0.0050;0.0085
5564;0.0140;0.0045;0.0069
5574;0.0156;0.0046;0.0073
5585;0.0157;0.0046;0.0069
5594;0.0150;0.0021;0.0057
5604;0.0139;0.0055;0.0093
5615;0.0166;0.0013;0.0042
5624;0.0151;0.0042;0.0086
5635;0.0150;0.0029;0.0053
5644;0.0131;0.0058;0.0077
5654;0.0170;0.0029;0.0049
5664;0.0150;0.0047;0.0076
5675;0.0163;0.0055;0.0065
5685;0.0163;0.0035;0.0063
5695;0.0135;0.0062;0.0092
5704;0.0163;0.0023;0.0052
5715;0.0150;0.0016;0.0065
5725;0.0143;0.0058;0.0077
5735;0.0157;0.0026;0.0052
5745;0.0139;0.0039;0.0079
5755;0.0146;0.0048;0.0075
5765;0.0158;0.0018;0.0053
5775;0.0142;0.0046;0.0062
5785;0.0158;0.0032;0.0067
5796;0.0133;0.0022;0.0065
5806;0.0157;0.0048;0.0069
5815;0.0151;0.0021;0.0058
5825;0.0144;0.0044;0.0086
5837;0.0157;0.0030;0.0049
5846;0.0150;0.0037;0.0072
5856;0.0157;0.0027;0.0058
5866;0.0156;0.0038;0.0075
5875;0.0145;0.0047;0.0074
5886;0.0162;0.0014;0.0060
5896;0.0139;0.0047;0.0078
5906;0.0162;0.0053;0.0071
5916;0.0161;0.0023;0.0051
5926;0.0151;0.0023;0.0074
5936;0.0155;0.0022;0.0056
5946;0.0146;0.0030;0.0072
5956;0.0155;0.0024;0.0052
5967;0.0148;0.0051;0.0071
5977;0.0141;0.0047;0.0085
5986;0.0167;0.0042;0.0058
5996;0.0154;0.0020;0.0062
6006;0.0145;0.0049;0.0075
6017;0.0154;0.0039;0.0077
6027;0.0139;0.0054;0.0076
6036;0.0151;0.0045;0.0083
6046;0.0167;0.0022;0.0045
6058;0.0157;0.0052;0.0082
6067;0.0158;0.0030;0.0046
6077;0.0155;0.0036;0.0086
6087;0.0140;0.0048;0.0077
6097;0.0156;0.0017;0.0062
6107;0.0151;0.0037;0.0080
6119;0.0151;0.0038;0.0071
6127;0.0145;0.0044;0.0073
6138;0.0163;0.0045;0.0068
6147;0.0162;0.0021;0.0049
6157;0.0449;0.0324;0.0349
6167;0.2748;0.2587;0.2559
6177;0.2451;0.2417;0.2329
6195;0.2226;0.2229;0.2098
6200;0.2228;0.2225;0.2096
6207;0.2228;0.2225;0.2093
6217;0.2220;0.2216;0.2087
6228;0.2219;0.2223;0.2091
6238;0.2222;0.2219;0.2089
6248;0.2219;0.2219;0.2088
6258;0.3347;0.3328;0.3190
6268;0.3904;0.3903;0.3694
6278;0.0966;0.0881;0.0838
6288;0.0054;0.0036;0.0051
6298;0.0118;0.0042;0.0055
6309;0.0140;0.0031;0.0064
6318;0.0147;0.0031;0.0057
6328;0.0160;0.0026;0.0054
6338;0.0145;0.0047;0.0075
6348;0.0145;0.0028;0.0057
6359;0.0141;0.0045;0.0080
6369;0.0147;0.0031;0.0066
6378;0.0162;0.0030;0.0061
6388;0.0140;0.0064;0.0079
6399;0.0159;0.0026;0.0066
6409;0.0131;0.0053;0.0072
6419;0.0156;0.0051;0.0067
6436;0.0150;0.0025;0.0063
6440;0.0157;0.0046;0.0074
6449;0.0141;0.0025;0.0068
6459;0.0157;0.0032;0.0063
6469;0.0148;0.0029;0.0064
6480;0.0161;0.0033;0.0053
6489;0.0143;0.0029;0.0080
6499;0.0141;0.0034;0.0079
6509;0.0159;0.0029;0.0052
6519;0.0146;0.0044;0.0086
6530;0.0144;0.0031;0.0067
6539;0.0178;0.0027;0.0047
6549;0.0157;0.0038;0.0088
6559;0.0149;0.0030;0.0059
6570;0.0144;0.0052;0.0086
6580;0.0167;0.0029;0.0060
6591;0.0144;0.0052;0.0074
6599;0.0152;0.0025;0.0054
6610;0.0134;0.0044;0.0082
6620;0.0176;0.0034;0.0050
6630;0.0153;0.0024;0.0068
6640;0.0144;0.0049;0.0067
6651;0.0167;0.0020;0.0055
6660;0.0167;0.0024;0.0051
6670;0.0157;0.0027;0.0069
6680;0.0148;0.0015;0.0062
6690;0.0144;0.0052;0.0079
6701;0.0153;0.0026;0.0060
6710;0.0140;0.0034;0.0068
6720;0.0152;0.0052;0.0072
6730;0.0150;0.0035;0.0067
6741;0.0147;0.0034;0.0069
6751;0.0173;0.0016;0.0058
6761;0.0143;0.0025;0.0060
6770;0.0152;0.0056;0.0078
6781;0.0143;0.0036;0.0071
6791;0.0140;0.0041;0.0070
6801;0.0159;0.0026;0.0064
6811;0.0149;0.0036;0.0064
6821;0.0151;0.0058;0.0077
6831;0.0175;0.0025;0.0059
6841;0.0136;0.0053;0.0084
6851;0.0151;0.0037;0.0060
6861;0.0141;0.0044;0.0085
6872;0.0162;0.0031;0.0063
6881;0.0163;0.0023;0.0055
6891;0.0148;0.0035;0.0069
6901;0.0151;0.0038;0.0065
6912;0.0143;0.0019;0.0062
6922;0.0153;0.0030;0.0059
6931;0.0141;0.0038;0.0063
6941;0.0157;0.0045;0.0070
6952;0.0146;0.0037;0.0068
6962;0.0160;0.0026;0.0056
6972;0.0154;0.0055;0.0073
6982;0.0901;0.0777;0.0802
6992;0.2962;0.2838;0.2807
7002;0.2277;0.2266;0.2158
7012;0.2224;0.2229;0.2097
7022;0.2229;0.2226;0.2095
7032;0.2227;0.2225;0.2095
7043;0.2222;0.2216;0.2085
7052;0.2217;0.2221;0.2092
7062;0.2221;0.2219;0.2088
7072;0.2231;0.2230;0.2099
7083;0.3943;0.3899;0.3749
7093;0.3346;0.3318;0.3128
7102;0.0440;0.0378;0.0370
7112;0.0086;0.0014;0.0029
7123;0.0117;0.0037;0.0065
7133;0.0152;0.0015;0.0043
7143;0.0148;0.0027;0.0073
7153;0.0139;0.0049;0.0062
7163;0.0143;0.0031;0.0062
7173;0.0145;0.0052;0.0069
7183;0.0151;0.0043;0.0068
7193;0.0151;0.0016;0.0058
7204;0.0154;0.0038;0.0065
7213;0.0155;0.0027;0.0055
7223;0.0151;0.0042;0.0078
7233;0.0142;0.0036;0.0060
7243;0.0149;0.0038;0.0076
7254;0.0139;0.0057;0.0072
7264;0.0159;0.0032;0.0071
7273;0.0157;0.0025;0.0066
7283;0.0141;0.0051;0.0073
7294;0.0172;0.0023;0.0047
7304;0.0142;0.0037;0.0078
7314;0.0152;0.0035;0.0056
7323;0.0159;0.0024;0.0061
7334;0.0147;0.0050;0.0081
7396;0.0169;0.0014;0.0050
7400;0.0141;0.0043;0.0077
7403;0.0162;0.0021;0.0058
7406;0.0143;0.0042;0.0080
7410;0.0144;0.0050;0.0000
7413;0.0155;0.0055;0.0074
7418;0.0145;0.0021;0.0061
7425;0.0151;0.0040;0.0065
7435;0.0149;0.0038;0.0068
7444;0.0166;0.0018;0.0054
7454;0.0153;0.0031;0.0068
7465;0.0137;0.0027;0.0076
7475;0.0156;0.0024;0.0055
7485;0.0156;0.0046;0.0085
7494;0.0159;0.0024;0.0051
7505;0.0152;0.0063;0.0080
7515;0.0159;0.0040;0.0083
7525;0.0147;0.0020;0.0056
7535;0.0139;0.0054;0.0083
7546;0.0162;0.0034;0.0058
7555;0.0148;0.0037;0.0075
7641;0.0149;0.0049;0.0060
7644;0.0155;0.0019;0.0059
7647;0.0153;0.0050;0.0080
7651;0.0144;0.0029;0.0061
7906;0.0150;0.0024;0.0000
7912;0.0134;0.0043;0.0076
7915;0.0144;0.0040;0.0073
7918;0.0141;0.0030;0.0068
7922;0.0159;0.0043;0.0000
8159;0.2647;0.2633;0.2479
8163;0.0129;0.0104;0.0099
8169;0.0098;0.0012;0.0045
8172;0.0119;0.0030;0.0067
8174;0.0128;0.0057;0.0000
8436;0.0155;0.0050;0.0077
8439;0.0157;0.0026;0.0054
8443;0.0155;0.0058;0.0077
8447;0.0150;0.0029;0.0058
8580;0.0152;0.0036;0.0000
8586;0.0152;0.0048;0.0085
8589;0.0148;0.0038;0.0062
8593;0.0152;0.0048;0.0074
8596;0.0140;0.0047;0.0039
8600;0.0148;0.0045;0.0065
8603;0.0170;0.0026;0.0053
8612;0.0137;0.0046;0.0078
8624;0.0159;0.0027;0.0060
8631;0.2171;0.1994;0.1978
8641;0.2767;0.2710;0.2653
8651;0.2225;0.2219;0.2088
8662;0.2222;0.2226;0.2096
